"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@Ask_WellsFargo quit bein a ho and playin wit my money",FALSE,1,"Ask_WellsFargo",2015-01-08 03:32:24,FALSE,"552831018823319552","553031437461364738","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sianoxxvii",1,FALSE,FALSE,NA,NA
"@Ask_WellsFargo I have talked to them a few times, they offered a solution that raised my interest rate. The opposite of what I would like.",FALSE,0,"Ask_WellsFargo",2015-01-08 03:04:41,FALSE,"553023298603589633","553024461944131584","23002858","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maggspags",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo Well I havrle ridiculously high payments on my student loans that I can't really afford to make and no way of lowering them",FALSE,0,"Ask_WellsFargo",2015-01-08 02:32:12,FALSE,"553015875562119168","553016287413420033","23002858","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maggspags",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo my debit card was declined and I have money on it?",FALSE,0,"Ask_WellsFargo",2015-01-08 02:15:07,FALSE,"553011833616203776","553011989354917888","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JamesGuzman32",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo no longer a customer at your bank, I need my past statements in physical form. no way to get them &amp; CS is severely unhelpful",FALSE,0,"Ask_WellsFargo",2015-01-08 02:06:18,FALSE,"553002047432560640","553009772216066048","23002858","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","se_kar",0,FALSE,FALSE,NA,NA
"RT @Ask_WellsFargo: @lananhtrans WF is committed to protecting customers' financial information and privacy. We're glad to hear we were abl…",FALSE,0,NA,2015-01-08 01:54:44,FALSE,NA,"553006860132167680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lananhtrans",1,TRUE,FALSE,NA,NA
"@Ask_WellsFargo haha not your fault! i'm sorry for yelling, it's been a long day.",FALSE,0,"Ask_WellsFargo",2015-01-08 01:45:48,FALSE,"553004413913415680","553004614078189569","23002858","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","spintheiryarns",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo That's if ur lucky.",FALSE,0,"Ask_WellsFargo",2015-01-08 01:15:25,FALSE,"552995102436896769","552996967911923712","23002858","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","realjrob24",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo That s was an accident....branch is always slow and I would assume under staffed because the line is ALWAYS a 15 minute wait",FALSE,0,"realjrob24",2015-01-08 01:15:10,FALSE,"552996489442516992","552996904317886464","181243928","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","realjrob24",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo just the latest inconsistency of the sort ive encountered at that branch. Branch is on nicollet ave and lake st Mpls mn s",FALSE,0,"Ask_WellsFargo",2015-01-08 01:13:31,FALSE,"552995102436896769","552996489442516992","23002858","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","realjrob24",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo I was told 'its our policy to not cash or deposit post-dated checks...' They cashed or deposited a post dated check.",FALSE,0,"Ask_WellsFargo",2015-01-08 01:11:39,FALSE,"552995102436896769","552996018686414849","23002858","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","realjrob24",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo nothing to fix. Except that tellers seem to not know policies and/or they don't follow policies at the branch nearest to me",FALSE,0,"Ask_WellsFargo",2015-01-08 01:10:38,FALSE,"552995102436896769","552995760984166400","23002858","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","realjrob24",0,FALSE,FALSE,NA,NA
"RT @rawilson1980: Wow great job @Ask_WellsFargo on the new and improved iPad app for #mobilebanking !! Love it!!!",FALSE,0,NA,2015-01-08 00:56:07,FALSE,NA,"552992106797875200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mcristinatejed",1,TRUE,FALSE,NA,NA
"@Ask_WellsFargo well I was lied to...again at wells Fargo. That's pretty much it.",FALSE,0,"Ask_WellsFargo",2015-01-08 00:49:22,FALSE,"552968049515835392","552990408171474944","23002858","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","realjrob24",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo I just sent you a DM.  I hope to have my funds released tmw so I can move on with my life and continue running my business",FALSE,0,"Ask_WellsFargo",2015-01-08 00:31:30,FALSE,"552978884120305664","552985913308250112","23002858","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thedinosaurhaus",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo Richland, Washington!",FALSE,0,"Ask_WellsFargo",2015-01-08 00:27:57,FALSE,"552984908571115520","552985020017561600","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zachspitzauer",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo I did",FALSE,0,"Ask_WellsFargo",2015-01-08 00:04:29,FALSE,"552966530385084417","552979114236596224","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","8Luissantos",0,FALSE,FALSE,NA,NA
"From yet another @Ask_WellsFargo Apple Pay email: “Open Passbook on your new iPhone and select the link...” WHAT LINK? THERE IS NO LINK.",FALSE,0,NA,2015-01-08 00:01:36,FALSE,NA,"552978389867311104",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","peymojo",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo I guess it's more profitable for you to hold my funds.  The least you could have done is to notify me of the closure",FALSE,0,"Ask_WellsFargo",2015-01-07 23:48:09,FALSE,"552973835654672384","552975004808511488","23002858","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thedinosaurhaus",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo it's a waste of time calling that nbr.  I get a different answer from each rep I speak to  need to have my funds released!",FALSE,0,"Ask_WellsFargo",2015-01-07 23:47:22,FALSE,"552973835654672384","552974805482635266","23002858","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thedinosaurhaus",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo I have a police rept filed on Nov 21st for multiple fraudulent charges on my card and for this reason my account was closed",FALSE,0,"Ask_WellsFargo",2015-01-07 23:46:01,FALSE,"552973835654672384","552974466423459840","23002858","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thedinosaurhaus",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo yes I have been doing so all day  I am met with nothing but apathy and condescending comments.",FALSE,0,"Ask_WellsFargo",2015-01-07 23:45:15,FALSE,"552973835654672384","552974275372916738","23002858","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thedinosaurhaus",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo Thanks! I understand why it's this way (a lot of people probably took bad photos), but you guys over-corrected.",FALSE,0,"Ask_WellsFargo",2015-01-07 23:40:00,FALSE,"552970470111580160","552972952908484608","23002858","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","MattMaher",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo I've called in the past and the app got worse. You used to let users manually capture. Now it fails on perfectly good shots.",FALSE,0,"Ask_WellsFargo",2015-01-07 23:21:26,FALSE,"552967539761094656","552968282915872768","23002858","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","MattMaher",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo closing/restarting isn't going to help. The app is poorly designed. It takes 4-5 failed tries to let me manually capture.",FALSE,0,"Ask_WellsFargo",2015-01-07 23:20:09,FALSE,"552967539761094656","552967958222209025","23002858","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","MattMaher",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo looks like they put it back up. Good for them. http://t.co/u7qGTQmaL9",FALSE,0,"Ask_WellsFargo",2015-01-07 23:13:41,FALSE,"552898372420788225","552966330362515456","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stewartarogers",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo leave me alone!!!",FALSE,0,"Ask_WellsFargo",2015-01-07 23:13:10,FALSE,"552966032353398784","552966199316066304","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_TiffanyLeray",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo Yes I did. Thanks",FALSE,0,"Ask_WellsFargo",2015-01-07 23:02:35,FALSE,"552944647140835330","552963538558676993","23002858","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","MarcusRealius",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo  ive talked and called your bankers all i keep hearing is ""we cant help you""",FALSE,0,"Ask_WellsFargo",2015-01-07 23:02:25,FALSE,"552955351193387008","552963495751610369","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","8Luissantos",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo just got a new account with u guys! Haha happy tweet",FALSE,0,"Ask_WellsFargo",2015-01-07 22:47:22,FALSE,"552959576484904961","552959709309722624","23002858","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ilovegeorgino",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo Thanks! Just getting a loan payoff.",FALSE,0,"Ask_WellsFargo",2015-01-07 22:45:21,FALSE,"552957745973182464","552959199001325570","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GeneDexter",0,FALSE,FALSE,NA,NA
"RT @Ask_WellsFargo: @rosie_tatiana What happened to cause you to feel this way? Tell us about the situation (no account numbers) and we'll …",FALSE,0,NA,2015-01-07 22:41:23,FALSE,NA,"552958203307524096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rosie_tatiana",1,TRUE,FALSE,NA,NA
"RT @Ask_WellsFargo: @jourrrx Thanks for this awesome compliment! We greatly appreciate it. Have a wonderful rest of your week! ^JD",FALSE,0,NA,2015-01-07 22:33:54,FALSE,NA,"552956317782925313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jourrrx",1,TRUE,FALSE,NA,NA
"@Ask_WellsFargo hey! Luckily customer service came through. Great job fixing my issue! Thanks!!!",FALSE,0,"Ask_WellsFargo",2015-01-07 22:24:39,FALSE,"552927908139130880","552953992385667072","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zGuz",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo Done.",FALSE,0,"Ask_WellsFargo",2015-01-07 21:59:51,FALSE,"552947434025123840","552947748958248960","23002858","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","alomaoviedo",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo it's been worked out and my life is back in order",FALSE,0,"Ask_WellsFargo",2015-01-07 21:52:59,FALSE,"552945779162509312","552946021609635840","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","huntercrowdertv",0,FALSE,FALSE,NA,NA
"RT @Ask_WellsFargo: @huntercrowdertv Saw your tweet. Did you speak to a banker about this? If not, call the number on the back of the card …",FALSE,0,NA,2015-01-07 21:52:28,FALSE,NA,"552945890365693954",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","huntercrowdertv",1,TRUE,FALSE,NA,NA
"@Ask_WellsFargo will be resolving problem soon- thankyou",FALSE,0,"Ask_WellsFargo",2015-01-07 21:46:02,FALSE,"552942980286644226","552944274346491904","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aviles_anna",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo I always get denied so like.. Why try? You know... I'll just have to take longer to get a degree.",FALSE,0,"Ask_WellsFargo",2015-01-07 21:45:44,FALSE,"552944019127681024","552944197032886273","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","samozetroc",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo   follow back please, thanks :)",FALSE,1,"Ask_WellsFargo",2015-01-07 21:44:28,FALSE,NA,"552943880229093376","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Darius_M4",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo weeks and take out my whole paycheck from 2 weeks ago.  WITHOUT notifying me! WF can feel free to pay any fees I get!",FALSE,0,"Ask_WellsFargo",2015-01-07 21:42:31,FALSE,"552932709300178947","552943386852728832","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SiiriLawson",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo you didn't take the correct amount of taxes out of my paycheck 2 weeks ago.  So instead of correcting it then, you wait 2",FALSE,0,"Ask_WellsFargo",2015-01-07 21:41:10,FALSE,"552932709300178947","552943047978139649","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SiiriLawson",0,FALSE,FALSE,NA,NA
"Always thankful when my homeowners are given assistance by you guys...@BofA_Help @Ask_WellsFargo (^sp)",FALSE,0,NA,2015-01-07 21:20:28,FALSE,NA,"552937836916539393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JeanGatchalian",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo @kevinsells",FALSE,0,"Ask_WellsFargo",2015-01-07 21:15:51,FALSE,"552926402685984768","552936676427718656","23002858","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","kevinsells",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo @UncensoredArab 
No, it was not.  I dont want to keep reaching in my pocket to see how long its taking. Wall clocks please",FALSE,0,"Ask_WellsFargo",2015-01-07 21:11:19,FALSE,"552930430027325441","552935537888481280","23002858","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UncensoredArab",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo yes, yes I am!!! Where has it gone? Why did it leave? Will it be back???",FALSE,0,"Ask_WellsFargo",2015-01-07 21:09:32,FALSE,"552934577736781824","552935085557948416","23002858","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rawilson1980",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo yes I did thanks",FALSE,0,"Ask_WellsFargo",2015-01-07 21:07:04,FALSE,"552933972259647491","552934466151141376","23002858","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marissaallison7",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo @Shanizaaa lol <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,"Ask_WellsFargo",2015-01-07 21:03:40,FALSE,"552932191614042114","552933610094071809","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vivitchetry1",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo Yes! Just making a deposit <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",FALSE,0,"Ask_WellsFargo",2015-01-07 20:59:27,FALSE,"552932311776649216","552932549660798976","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JessicaRoscoe",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo http://t.co/nuM39yfpJE",FALSE,0,"Ask_WellsFargo",2015-01-07 20:51:16,FALSE,"552929002256879617","552930491381600256","23002858","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","justinamoore",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo atm jammed on cash deposit. 3 months later they took the credit away with no notification and claim it isn't mine. No help",FALSE,0,"Ask_WellsFargo",2015-01-07 20:45:32,FALSE,"552928030138847232","552929048260001793","23002858","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Josh_Forst",0,FALSE,FALSE,"-74.8443398","40.2725856"
"@Ask_WellsFargo Yep. By calling the loan company while sitting at the branch bankers desk. You people need to get some satellites linked up.",FALSE,0,"Ask_WellsFargo",2015-01-07 20:44:31,FALSE,"552928549553065984","552928792621350914","23002858","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MattBeitzel",0,FALSE,FALSE,NA,NA
"RT @Ask_WellsFargo: @_KenSweatshirt That's great to hear! Which Wells Fargo store do you visit? We want to share the feedback with the stor…",FALSE,0,NA,2015-01-07 20:44:27,FALSE,NA,"552928774740652032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_KenSweatshirt",1,TRUE,FALSE,NA,NA
"RT @Ask_WellsFargo: @_KenSweatshirt Thanks for getting back to us. Enjoy the rest of your day! ^DQ",FALSE,0,NA,2015-01-07 20:44:25,FALSE,NA,"552928765970358272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_KenSweatshirt",1,TRUE,FALSE,NA,NA
"@Ask_WellsFargo And that one never arrived either. I was told 7-10 business days both times. My card should of been here.",FALSE,0,"Ask_WellsFargo",2015-01-07 20:43:20,FALSE,"552928031648792577","552928493831729152","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DolceVitaBebe",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo Opened an acct w/ you all 11/13. Didn't receive my debit card. Called back 12/20 to reorder the one that never got here.",FALSE,0,"Ask_WellsFargo",2015-01-07 20:42:45,FALSE,"552928031648792577","552928347538587648","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DolceVitaBebe",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo why is your mobile check deposit function not allowing my pictures to work? The pictures are 100% clear. App needs work.",FALSE,0,"Ask_WellsFargo",2015-01-07 20:35:13,FALSE,NA,"552926450446508032","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ryankandetzke",0,FALSE,FALSE,NA,NA
"Also @Ask_WellsFargo still waiting for info about my favorite #atm inside NYC subway at Time Sq that has gone missing! What happen!?!?",FALSE,0,NA,2015-01-07 20:27:52,FALSE,NA,"552924603337932800",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rawilson1980",0,FALSE,FALSE,NA,NA
"Wow great job @Ask_WellsFargo on the new and improved iPad app for #mobilebanking !! Love it!!!",FALSE,0,NA,2015-01-07 20:25:12,FALSE,NA,"552923932450631680",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rawilson1980",1,FALSE,FALSE,NA,NA
"You guys have ATMs in Staten Island ? @Ask_WellsFargo",FALSE,1,NA,2015-01-07 20:22:46,FALSE,NA,"552923317066543104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YoungGwuap_",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo I lost out on 2200 rewards points due to customer service telling me my card was fine to use 3 times It is being reviewed. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1>",FALSE,0,"Ask_WellsFargo",2015-01-07 20:01:55,FALSE,"552641402866532353","552918070822334464","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RecruiterAndrea",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo the one on randleman rd, Greensboro, nc",FALSE,0,"Ask_WellsFargo",2015-01-07 19:43:43,FALSE,"552907411124924416","552913489316966401","23002858","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_KenSweatshirt",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo I have to do so over multiple days &amp; that costs me $2.50/time again... More money just forked over to a multi-billion $ corp",FALSE,0,"SamuelsLandman",2015-01-07 19:32:15,FALSE,"552910286651277317","552910604260757504","1399728288","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SamuelsLandman",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo I've been in an opportunity account for over a year and a half now so when I want to get more than $300 of my own money...",FALSE,0,"SamuelsLandman",2015-01-07 19:30:59,FALSE,"552909888100114433","552910286651277317","1399728288","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SamuelsLandman",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo somehow taking $2.50 from my hard earned money every time I use a non-WF ATM is justifiable to you guys. Get w the times!",FALSE,0,"Ask_WellsFargo",2015-01-07 19:29:24,FALSE,"552908384945836032","552909888100114433","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SamuelsLandman",0,FALSE,FALSE,NA,NA
"RT @Ask_WellsFargo: @shannnniaaa What's going on? Let us know if there's some way we can help. For your privacy, do not tweet any account n…",FALSE,0,NA,2015-01-07 19:28:46,FALSE,NA,"552909730188767232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shannnniaaa",1,TRUE,FALSE,NA,NA
"@Ask_WellsFargo I think they are tryna make me overdraft so I get charged",FALSE,0,"Ask_WellsFargo",2015-01-07 19:28:45,FALSE,"552909416350355457","552909723800850433","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shannnniaaa",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo 8381 Montgomery BLVD NE Albuquerque, NM 87109",FALSE,0,"Ask_WellsFargo",2015-01-07 19:26:30,FALSE,"552906711963824130","552909159847297024","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ngmeisan",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo The branch banker could not access my payoff amount. We had to call someone else. Absurd. Next loan will be elsewhere.",FALSE,0,"Ask_WellsFargo",2015-01-07 19:26:20,FALSE,"552908651510628352","552909114356269056","23002858","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MattBeitzel",0,FALSE,FALSE,NA,NA
"“@Ask_WellsFargo: @keylayroemae What happened? ^GG” when I pay my bills with my debit card somehow it's not registering. #FixIt",FALSE,0,"Ask_WellsFargo",2015-01-07 19:23:36,FALSE,"552906878670610432","552908427627073537","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","keylayroemae",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo getting the runaround on a short sale. Have someone contact me ASAP.",FALSE,0,"Ask_WellsFargo",2015-01-07 18:44:22,FALSE,NA,"552898553736359936","23002858","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","kevinsells",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo Do  have a Wells Fargo Auto twitter handle. Who can I speak to?",FALSE,0,"Ask_WellsFargo",2015-01-07 18:40:20,FALSE,NA,"552897540866465793","23002858","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sachin_panjwani",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo you guys blocked me from making payments, then charge me late fees? Does that make sense?",FALSE,0,"Ask_WellsFargo",2015-01-07 18:34:16,FALSE,"552886635663482880","552896013535809536","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","toroh1",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo Appreciate it tho bae <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>",FALSE,0,"Ask_WellsFargo",2015-01-07 18:29:33,FALSE,"552888911706742785","552894827491524608","23002858","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","CopTrees",0,FALSE,FALSE,NA,NA
"""@Ask_WellsFargo: We can look into your concern, James. Please call the number on the back of the card…^DW"" Ain't nobody got time fo dat DW!",FALSE,2,NA,2015-01-07 18:27:49,FALSE,NA,"552894389094457345",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","CopTrees",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo na I'm dun wit yall.",FALSE,0,"Ask_WellsFargo",2015-01-07 18:20:48,FALSE,"552887598856028161","552892623703117824","23002858","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BigTankGDE",0,FALSE,FALSE,NA,NA
"RT @JordanMaday: @Ask_WellsFargo well I walked in to open an account and this guy had the worst Indian accent and I had to leave. I couldn'…",FALSE,0,NA,2015-01-07 18:07:10,FALSE,NA,"552889195002216448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrandoClarko",1,TRUE,FALSE,NA,NA
"@Ask_WellsFargo well I walked in to open an account and this guy had the worst Indian accent and I had to leave. I couldn't deal.",FALSE,3,"Ask_WellsFargo",2015-01-07 17:58:12,FALSE,"552885738514432000","552886935325528064","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JordanMaday",1,FALSE,FALSE,NA,NA
"@Ask_WellsFargo no acct # how do u know if u can help?",FALSE,0,"Ask_WellsFargo",2015-01-07 17:56:24,FALSE,"552877577111887872","552886482487476225","23002858","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","j3nni3j",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo you guys are frustrating",FALSE,0,"Ask_WellsFargo",2015-01-07 17:51:42,FALSE,"552881100994134016","552885302088695808","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","toroh1",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo yeah people that speak English!",FALSE,0,"Ask_WellsFargo",2015-01-07 17:45:40,FALSE,"552883635624611840","552883783360606210","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JordanMaday",0,FALSE,FALSE,NA,NA
"RT @Ask_WellsFargo: Hi here to answr ur bnkng ?s. Keep ur fincl info private on Twitter. 4 Fraud protectn tips https://t.co/X22yNTkw ^BB",FALSE,0,NA,2015-01-07 17:44:10,FALSE,NA,"552883405608599553",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dandean",5,TRUE,FALSE,NA,NA
"RT @Ask_WellsFargo: @AbdullahTanimu3 We want the chance to help. Please tell us what happened (no account numbers). ^JW",FALSE,0,NA,2015-01-07 17:40:42,FALSE,NA,"552882533348962305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbdullahTanimu3",1,TRUE,FALSE,NA,NA
"@Ask_WellsFargo how do i deposit an amex gift cheque?can it be done mobile?",FALSE,0,"Ask_WellsFargo",2015-01-07 17:38:52,FALSE,NA,"552882072541753345","23002858","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pokz",0,FALSE,FALSE,NA,NA
